,date,timestamp,open,high,low,close,num_trans,volume,vwap
0,2023-01-04 05:00:00,1672808400000,6.85,8.05,6.83,7.41,12,13,7.2085
1,2023-01-20 05:00:00,1674190800000,5.16,6.0,5.16,6.0,2,2,5.58
2,2023-01-23 05:00:00,1674450000000,7.2,7.2,7.2,7.2,1,5,7.2
3,2023-01-25 05:00:00,1674622800000,5.92,5.92,5.92,5.92,1,5,5.92
4,2023-01-26 05:00:00,1674709200000,6.46,7.0,6.46,7.0,2,6,6.91
5,2023-01-30 05:00:00,1675054800000,6.95,6.95,6.54,6.54,2,6,6.6083
6,2023-01-31 05:00:00,1675141200000,7.07,7.07,7.07,7.07,1,1,7.07
7,2023-02-01 05:00:00,1675227600000,7.41,8.2,7.41,7.98,3,11,8.0882
8,2023-02-03 05:00:00,1675400400000,10.13,10.13,10.13,10.13,5,5,10.13
9,2023-02-08 05:00:00,1675832400000,9.6,9.6,9.6,9.6,1,1,9.6
10,2023-02-09 05:00:00,1675918800000,9.9,9.9,9.9,9.9,1,10,9.9
11,2023-02-13 05:00:00,1676264400000,10.46,10.48,10.46,10.48,2,18,10.47
12,2023-02-14 05:00:00,1676350800000,9.35,10.2,9.35,10.2,2,11,9.4273
13,2023-02-16 05:00:00,1676523600000,8.72,9.16,8.67,8.81,13,13,8.7577
14,2023-02-22 05:00:00,1677042000000,5.95,6.4,5.95,6.4,4,22,6.2232
15,2023-02-23 05:00:00,1677128400000,5.68,5.68,5.68,5.68,1,1,5.68
16,2023-02-24 05:00:00,1677214800000,5.2,5.2,5.2,5.2,1,1,5.2
17,2023-02-27 05:00:00,1677474000000,5.72,5.72,5.72,5.72,1,4,5.72
18,2023-02-28 05:00:00,1677560400000,5.1,5.1,4.95,4.95,2,2,5.025
19,2023-03-02 05:00:00,1677733200000,5.0,5.0,5.0,5.0,1,1,5.0
20,2023-03-03 05:00:00,1677819600000,6.06,6.31,6.06,6.31,2,2,6.185
21,2023-03-06 05:00:00,1678078800000,6.6,7.05,6.6,6.67,4,47,6.6504
22,2023-03-07 05:00:00,1678165200000,5.6,5.6,5.14,5.14,2,46,5.59
23,2023-03-08 05:00:00,1678251600000,4.74,4.74,4.74,4.74,2,4,4.74
24,2023-03-10 05:00:00,1678424400000,3.7,3.75,2.95,2.95,6,10,3.285
25,2023-03-13 04:00:00,1678680000000,3.0,3.0,2.76,2.87,8,8,2.8263
26,2023-03-14 04:00:00,1678766400000,3.33,3.33,3.2,3.2,3,3,3.2867
27,2023-03-15 04:00:00,1678852800000,3.01,3.01,3.01,3.01,1,1,3.01
28,2023-03-16 04:00:00,1678939200000,4.16,4.16,4.16,4.16,1,1,4.16
29,2023-03-17 04:00:00,1679025600000,3.75,3.75,3.75,3.75,1,10,3.75
30,2023-03-21 04:00:00,1679371200000,4.35,4.5,4.35,4.5,2,2,4.425
31,2023-03-23 04:00:00,1679544000000,4.0,4.0,4.0,4.0,1,1,4.0
32,2023-03-24 04:00:00,1679630400000,3.84,3.84,3.84,3.84,1,1,3.84
33,2023-03-28 04:00:00,1679976000000,3.61,3.61,3.61,3.61,1,1,3.61
