,date,timestamp,open,high,low,close,num_trans,volume,vwap
0,2023-10-05 04:00:00,1696478400000,4.91,4.92,4.31,4.32,9,9,4.6478
1,2023-10-09 04:00:00,1696824000000,5.28,6.64,5.28,6.64,3,6,5.7217
2,2023-10-10 04:00:00,1696910400000,6.89,8.11,6.89,8.07,8,57,7.5975
3,2023-10-12 04:00:00,1697083200000,7.06,7.06,7.06,7.06,1,5,7.06
4,2023-10-16 04:00:00,1697428800000,6.31,6.67,6.31,6.67,3,3,6.4467
5,2023-10-17 04:00:00,1697515200000,6.1,6.1,6.1,6.1,1,1,6.1
6,2023-10-18 04:00:00,1697601600000,4.93,4.93,4.93,4.93,1,2,4.93
7,2023-10-19 04:00:00,1697688000000,4.95,5.18,4.95,5.18,4,5,5.058
8,2023-10-20 04:00:00,1697774400000,3.75,3.78,3.04,3.07,15,16,3.3375
9,2023-10-23 04:00:00,1698033600000,2.95,3.14,2.93,3.14,5,6,3.04
10,2023-10-24 04:00:00,1698120000000,3.31,3.41,2.93,3.17,7,371,3.3062
11,2023-10-25 04:00:00,1698206400000,2.11,2.24,1.84,1.86,13,71,2.1525
12,2023-10-26 04:00:00,1698292800000,1.56,1.56,1.21,1.25,26,55,1.3149
13,2023-10-27 04:00:00,1698379200000,1.3,1.3,1.18,1.19,8,33,1.2236
14,2023-10-30 04:00:00,1698638400000,1.5,1.5,1.28,1.36,3,3,1.38
15,2023-10-31 04:00:00,1698724800000,1.2,1.22,1.13,1.22,5,5,1.198
