,date,timestamp,open,high,low,close,num_trans,volume,vwap
0,2023-02-09 05:00:00,1675918800000,10.0,10.0,10.0,10.0,1,2,10.0
1,2023-02-16 05:00:00,1676523600000,8.52,8.52,8.52,8.52,2,2,8.52
2,2023-02-21 05:00:00,1676955600000,8.25,8.25,8.25,8.25,1,5,8.25
3,2023-02-27 05:00:00,1677474000000,7.15,7.15,7.05,7.05,2,3,7.0833
4,2023-02-28 05:00:00,1677560400000,7.58,7.58,7.58,7.58,1,1,7.58
5,2023-03-03 05:00:00,1677819600000,7.99,7.99,7.99,7.99,1,1,7.99
6,2023-03-07 05:00:00,1678165200000,7.05,7.05,7.05,7.05,1,1,7.05
7,2023-03-09 05:00:00,1678338000000,7.12,7.12,7.12,7.12,1,1,7.12
8,2023-03-10 05:00:00,1678424400000,8.8,8.8,8.8,8.8,1,2,8.8
9,2023-03-13 04:00:00,1678680000000,11.66,11.66,11.61,11.61,2,11,11.6327
10,2023-03-14 04:00:00,1678766400000,11.2,11.2,11.2,11.2,1,1,11.2
11,2023-03-15 04:00:00,1678852800000,13.29,13.29,13.15,13.15,5,17,13.1912
12,2023-03-17 04:00:00,1679025600000,14.5,14.5,14.5,14.5,1,1,14.5
13,2023-03-21 04:00:00,1679371200000,13.68,13.69,13.68,13.69,2,2,13.685
14,2023-03-22 04:00:00,1679457600000,13.75,15.25,13.63,15.25,7,14,14.1243
15,2023-03-27 04:00:00,1679889600000,13.4,14.06,13.3,14.06,4,6,13.62
16,2023-04-03 04:00:00,1680494400000,15.6,15.6,15.6,15.6,1,2,15.6
17,2023-04-04 04:00:00,1680580800000,17.0,17.8,17.0,17.8,2,4,17.6
18,2023-04-05 04:00:00,1680667200000,18.05,18.3,17.65,17.75,9,27,17.9
19,2023-04-06 04:00:00,1680753600000,16.8,17.15,16.47,17.15,6,67,16.733
20,2023-04-17 04:00:00,1681704000000,15.6,15.6,15.6,15.6,1,2,15.6
21,2023-04-18 04:00:00,1681790400000,16.1,16.1,16.1,16.1,1,1,16.1
22,2023-05-12 04:00:00,1683864000000,15.95,15.95,15.95,15.95,1,1,15.95
23,2023-05-19 04:00:00,1684468800000,11.73,12.29,11.73,12.29,2,5,11.954
24,2023-05-30 04:00:00,1685419200000,11.2,11.2,11.2,11.2,1,1,11.2
25,2023-05-31 04:00:00,1685505600000,11.5,11.5,11.5,11.5,1,1,11.5
26,2023-06-06 04:00:00,1686024000000,10.5,10.6,10.44,10.6,8,22,10.5259
27,2023-06-07 04:00:00,1686110400000,9.64,9.64,9.64,9.64,1,1,9.64
28,2023-06-08 04:00:00,1686196800000,10.85,10.85,10.85,10.85,1,2,10.85
29,2023-06-12 04:00:00,1686542400000,9.95,10.11,9.9,10.11,4,8,10.0262
30,2023-06-13 04:00:00,1686628800000,9.7,9.7,9.2,9.2,4,5,9.328
31,2023-06-14 04:00:00,1686715200000,9.89,9.89,9.89,9.89,1,1,9.89
32,2023-06-15 04:00:00,1686801600000,9.93,9.93,9.93,9.93,1,1,9.93
33,2023-06-16 04:00:00,1686888000000,10.0,10.0,10.0,10.0,3,6,10.0
34,2023-06-22 04:00:00,1687406400000,7.5,7.5,7.32,7.32,2,5,7.392
35,2023-06-27 04:00:00,1687838400000,7.28,7.28,6.92,6.92,4,4,7.01
36,2023-06-28 04:00:00,1687924800000,6.75,6.75,6.73,6.74,3,7,6.7429
37,2023-06-29 04:00:00,1688011200000,6.57,6.57,6.42,6.42,3,11,6.4973
38,2023-07-05 04:00:00,1688529600000,6.65,6.65,6.65,6.65,1,2,6.65
39,2023-07-06 04:00:00,1688616000000,6.28,6.28,6.1,6.1,3,10,6.19
40,2023-07-10 04:00:00,1688961600000,6.9,6.9,6.9,6.9,1,4,6.9
41,2023-07-12 04:00:00,1689134400000,8.3,8.54,8.3,8.54,3,4,8.415
42,2023-07-17 04:00:00,1689566400000,8.21,8.23,8.21,8.23,4,4,8.2225
43,2023-07-18 04:00:00,1689652800000,9.55,9.55,9.55,9.55,1,2,9.55
44,2023-07-19 04:00:00,1689739200000,9.25,9.45,9.25,9.45,2,3,9.3167
45,2023-07-21 04:00:00,1689912000000,8.45,8.45,8.45,8.45,1,1,8.45
46,2023-07-25 04:00:00,1690257600000,8.24,8.35,8.24,8.35,2,2,8.295
47,2023-07-27 04:00:00,1690430400000,7.63,7.63,7.17,7.17,2,2,7.4
48,2023-08-01 04:00:00,1690862400000,7.15,7.15,7.15,7.15,1,5,7.15
49,2023-08-04 04:00:00,1691121600000,6.77,6.78,6.77,6.78,4,4,6.775
50,2023-08-07 04:00:00,1691380800000,6.4,6.4,6.4,6.4,2,23,6.4
51,2023-08-08 04:00:00,1691467200000,5.85,5.85,5.83,5.83,3,3,5.8367
52,2023-08-14 04:00:00,1691985600000,4.6,4.6,4.6,4.6,1,2,4.6
53,2023-08-17 04:00:00,1692244800000,4.3,4.3,3.9,3.9,3,20,4.1
54,2023-08-23 04:00:00,1692763200000,4.8,4.9,4.8,4.89,3,32,4.8875
55,2023-08-24 04:00:00,1692849600000,4.95,5.03,4.9,4.9,3,7,4.9329
56,2023-08-25 04:00:00,1692936000000,4.76,4.76,4.18,4.5,5,56,4.3218
57,2023-08-28 04:00:00,1693195200000,4.54,4.54,4.54,4.54,1,1,4.54
58,2023-08-29 04:00:00,1693281600000,5.5,5.5,5.5,5.5,2,2,5.5
59,2023-08-31 04:00:00,1693454400000,5.6,5.6,5.6,5.6,3,29,5.6
60,2023-09-12 04:00:00,1694491200000,3.35,3.55,3.35,3.5,13,132,3.3542
61,2023-09-14 04:00:00,1694664000000,3.0,3.0,3.0,3.0,1,1,3.0
62,2023-09-18 04:00:00,1695009600000,3.85,4.1,3.85,4.1,3,12,3.8917
63,2023-09-21 04:00:00,1695268800000,3.5,3.5,3.5,3.5,1,15,3.5
64,2023-09-22 04:00:00,1695355200000,3.6,3.67,3.55,3.55,10,79,3.5644
65,2023-09-25 04:00:00,1695614400000,3.2,3.2,3.13,3.13,3,41,3.1539
