,date,timestamp,open,high,low,close,num_trans,volume,vwap
0,2023-01-04 05:00:00,1672808400000,15.0,15.91,15.0,15.91,4,5,15.234
1,2023-01-13 05:00:00,1673586000000,17.4,17.6,17.4,17.6,2,2,17.5
2,2023-01-19 05:00:00,1674104400000,14.6,14.6,14.6,14.6,1,8,14.6
3,2023-01-24 05:00:00,1674536400000,16.86,17.92,16.86,17.92,2,4,17.125
4,2023-01-26 05:00:00,1674709200000,17.4,17.4,17.35,17.35,2,2,17.375
5,2023-01-27 05:00:00,1674795600000,18.8,18.8,18.8,18.8,3,5,18.8
6,2023-01-30 05:00:00,1675054800000,18.1,18.1,18.1,18.1,1,2,18.1
7,2023-02-01 05:00:00,1675227600000,18.64,22.31,18.64,22.31,9,33,21.1088
8,2023-02-02 05:00:00,1675314000000,22.07,24.35,22.07,23.71,11,48,22.8667
9,2023-02-03 05:00:00,1675400400000,24.55,24.55,22.1,22.1,6,31,24.471
10,2023-02-06 05:00:00,1675659600000,21.7,21.7,21.26,21.26,2,2,21.48
11,2023-02-07 05:00:00,1675746000000,21.82,23.2,21.82,23.2,3,3,22.6733
12,2023-02-08 05:00:00,1675832400000,22.87,23.16,21.87,21.87,4,4,22.605
13,2023-02-09 05:00:00,1675918800000,23.58,23.58,21.29,21.29,5,5,22.474
14,2023-02-10 05:00:00,1676005200000,20.51,20.51,20.51,20.51,1,1,20.51
15,2023-02-13 05:00:00,1676264400000,22.61,22.8,22.54,22.54,5,5,22.648
16,2023-02-14 05:00:00,1676350800000,21.53,23.0,21.06,21.16,5,7,21.7271
17,2023-02-23 05:00:00,1677128400000,15.35,15.35,15.35,15.35,2,2,15.35
18,2023-02-24 05:00:00,1677214800000,14.0,14.0,13.9,13.9,2,2,13.95
19,2023-02-28 05:00:00,1677560400000,14.4,14.4,14.4,14.4,1,1,14.4
20,2023-03-02 05:00:00,1677733200000,12.53,12.68,12.53,12.68,2,3,12.58
21,2023-03-03 05:00:00,1677819600000,15.83,15.83,15.83,15.83,1,1,15.83
22,2023-03-06 05:00:00,1678078800000,16.94,16.94,16.87,16.87,2,3,16.8933
23,2023-03-09 05:00:00,1678338000000,14.41,14.87,12.77,12.77,4,4,14.2225
24,2023-03-10 05:00:00,1678424400000,9.8,9.8,9.8,9.8,1,4,9.8
25,2023-03-13 04:00:00,1678680000000,8.23,9.64,8.23,9.61,9,9,9.45
26,2023-03-14 04:00:00,1678766400000,10.76,11.5,10.41,10.64,4,9,11.2011
27,2023-03-15 04:00:00,1678852800000,9.27,9.27,9.27,9.27,1,3,9.27
28,2023-03-16 04:00:00,1678939200000,12.46,12.5,12.46,12.5,2,2,12.48
29,2023-03-17 04:00:00,1679025600000,11.81,11.81,11.81,11.81,1,1,11.81
30,2023-03-20 04:00:00,1679284800000,11.75,12.12,11.75,12.12,3,3,11.97
31,2023-03-21 04:00:00,1679371200000,14.04,14.04,12.84,12.84,2,2,13.44
32,2023-03-22 04:00:00,1679457600000,13.75,13.75,13.75,13.75,1,2,13.75
33,2023-03-27 04:00:00,1679889600000,13.8,13.8,13.05,13.05,2,2,13.425
34,2023-03-28 04:00:00,1679976000000,12.16,12.31,12.16,12.31,2,2,12.235
35,2023-03-29 04:00:00,1680062400000,13.6,14.05,13.6,13.93,20,260,13.8678
36,2023-03-30 04:00:00,1680148800000,15.48,15.48,15.48,15.48,4,17,15.48
37,2023-03-31 04:00:00,1680235200000,16.25,16.63,16.23,16.63,7,7,16.4271
38,2023-04-03 04:00:00,1680494400000,17.65,17.68,17.54,17.68,21,611,17.5743
39,2023-04-04 04:00:00,1680580800000,18.35,18.35,17.4,17.4,2,3,18.0333
40,2023-04-05 04:00:00,1680667200000,16.39,16.39,16.39,16.39,1,8,16.39
41,2023-04-06 04:00:00,1680753600000,16.01,16.01,15.97,15.97,2,2,15.99
42,2023-04-10 04:00:00,1681099200000,15.85,17.34,15.85,17.34,9,9,16.4967
43,2023-04-12 04:00:00,1681272000000,16.01,16.01,16.01,16.01,1,1,16.01
44,2023-04-13 04:00:00,1681358400000,18.29,18.54,18.29,18.54,4,4,18.3575
45,2023-04-14 04:00:00,1681444800000,17.74,17.74,17.74,17.74,1,1,17.74
46,2023-04-17 04:00:00,1681704000000,17.41,17.41,17.41,17.41,1,1,17.41
47,2023-04-18 04:00:00,1681790400000,17.8,17.8,17.8,17.8,1,2,17.8
48,2023-04-19 04:00:00,1681876800000,17.35,17.9,17.34,17.85,7,7,17.5114
49,2023-04-20 04:00:00,1681963200000,16.81,17.3,16.61,17.3,116,1472,16.7907
50,2023-04-21 04:00:00,1682049600000,16.35,16.53,16.35,16.53,3,3,16.45
51,2023-04-24 04:00:00,1682308800000,16.19,16.44,16.19,16.43,3,3,16.3533
52,2023-04-25 04:00:00,1682395200000,15.45,15.8,14.63,14.63,7,210,14.6497
53,2023-04-26 04:00:00,1682481600000,13.79,13.79,13.79,13.79,1,5,13.79
54,2023-04-27 04:00:00,1682568000000,15.76,15.76,15.76,15.76,1,1,15.76
55,2023-04-28 04:00:00,1682654400000,17.41,17.68,17.41,17.65,4,16,17.6175
56,2023-05-01 04:00:00,1682913600000,18.0,18.36,17.8,17.8,4,5,17.992
57,2023-05-02 04:00:00,1683000000000,16.89,16.89,16.0,16.0,12,30,16.4867
58,2023-05-03 04:00:00,1683086400000,14.6,14.6,14.6,14.6,1,2,14.6
59,2023-05-05 04:00:00,1683259200000,15.38,15.42,15.22,15.42,3,4,15.35
60,2023-05-08 04:00:00,1683518400000,16.02,16.02,15.74,15.9,4,6,15.8767
61,2023-05-09 04:00:00,1683604800000,15.24,15.24,14.96,14.96,35,385,15.1712
62,2023-05-10 04:00:00,1683691200000,14.78,15.05,14.62,15.04,5,13,14.8608
63,2023-05-11 04:00:00,1683777600000,14.7,14.83,14.7,14.83,2,12,14.7758
64,2023-05-12 04:00:00,1683864000000,14.69,14.69,13.56,13.75,4,6,13.9733
65,2023-05-15 04:00:00,1684123200000,14.85,14.85,14.85,14.85,1,1,14.85
66,2023-05-17 04:00:00,1684296000000,14.2,15.85,14.2,15.8,4,36,15.6581
67,2023-05-18 04:00:00,1684382400000,15.69,17.21,15.59,17.21,8,26,16.0792
68,2023-05-19 04:00:00,1684468800000,17.72,17.88,16.86,16.86,4,10,17.135
69,2023-05-22 04:00:00,1684728000000,17.05,17.2,17.05,17.2,2,11,17.1864
70,2023-05-23 04:00:00,1684814400000,16.35,16.38,16.35,16.38,2,2,16.365
71,2023-05-24 04:00:00,1684900800000,14.02,14.02,13.34,14.0,9,14,13.6707
72,2023-05-25 04:00:00,1684987200000,14.12,15.01,14.12,14.63,3,9,14.5589
73,2023-05-26 04:00:00,1685073600000,16.72,16.91,16.72,16.91,2,5,16.796
74,2023-05-30 04:00:00,1685419200000,18.26,18.26,18.26,18.26,1,1,18.26
75,2023-05-31 04:00:00,1685505600000,15.42,16.0,15.39,15.93,30,30,15.6247
76,2023-06-01 04:00:00,1685592000000,15.05,17.42,15.03,17.41,23,54,16.0089
77,2023-06-02 04:00:00,1685678400000,18.99,20.83,18.99,20.7,12,72,20.1336
78,2023-06-05 04:00:00,1685937600000,20.57,20.62,20.57,20.62,2,2,20.595
79,2023-06-06 04:00:00,1686024000000,19.28,20.41,19.28,19.38,6,6,19.6817
80,2023-06-07 04:00:00,1686110400000,19.37,19.37,18.95,19.0,4,13,19.2785
81,2023-06-08 04:00:00,1686196800000,18.44,19.72,18.25,19.72,5,5,19.074
82,2023-06-09 04:00:00,1686283200000,21.0,21.0,20.4,20.4,5,14,20.5064
83,2023-06-12 04:00:00,1686542400000,21.08,22.47,20.82,22.47,6,8,21.34
84,2023-06-13 04:00:00,1686628800000,24.58,25.12,23.63,25.12,7,17,24.1935
85,2023-06-14 04:00:00,1686715200000,24.6,25.6,23.0,24.36,5,18,23.7644
86,2023-06-15 04:00:00,1686801600000,24.75,29.76,24.75,28.95,21,120,27.7806
87,2023-06-16 04:00:00,1686888000000,29.22,29.22,28.33,28.33,6,6,28.7317
88,2023-06-20 04:00:00,1687233600000,24.75,26.7,24.75,26.7,10,20,25.2205
89,2023-06-21 04:00:00,1687320000000,24.86,25.04,24.34,24.34,8,37,24.7784
90,2023-06-22 04:00:00,1687406400000,25.0,25.0,25.0,25.0,1,1,25.0
91,2023-06-23 04:00:00,1687492800000,22.56,22.56,22.5,22.5,2,2,22.53
92,2023-06-26 04:00:00,1687752000000,22.73,23.11,22.0,22.0,3,3,22.6133
93,2023-06-27 04:00:00,1687838400000,21.54,24.35,21.54,24.35,3,22,21.7659
94,2023-06-28 04:00:00,1687924800000,22.72,24.01,22.72,23.59,6,27,22.9696
95,2023-06-29 04:00:00,1688011200000,23.8,24.43,23.8,24.43,3,21,24.4
96,2023-06-30 04:00:00,1688097600000,28.12,29.12,27.64,28.44,8,57,28.8951
97,2023-07-05 04:00:00,1688529600000,27.83,27.83,27.83,27.83,1,2,27.83
98,2023-07-06 04:00:00,1688616000000,25.71,26.03,24.93,26.03,6,10,25.563
99,2023-07-07 04:00:00,1688702400000,25.75,26.23,25.75,26.23,2,2,25.99
100,2023-07-11 04:00:00,1689048000000,26.36,26.36,26.36,26.36,1,1,26.36
101,2023-07-12 04:00:00,1689134400000,30.5,30.5,28.98,28.98,2,2,29.74
102,2023-07-13 04:00:00,1689220800000,31.0,32.5,31.0,32.5,2,2,31.75
103,2023-07-14 04:00:00,1689307200000,32.95,32.95,32.33,32.33,2,10,32.578
104,2023-07-17 04:00:00,1689566400000,31.77,32.75,31.77,32.69,6,6,32.525
105,2023-07-18 04:00:00,1689652800000,33.9,33.92,33.9,33.92,3,4,33.91
106,2023-07-19 04:00:00,1689739200000,36.67,37.09,36.25,36.86,7,8,36.7738
107,2023-07-20 04:00:00,1689825600000,34.0,34.0,33.82,33.82,2,3,33.88
108,2023-07-21 04:00:00,1689912000000,34.2,34.2,34.1,34.1,3,3,34.1333
109,2023-07-25 04:00:00,1690257600000,37.1,37.1,37.1,37.1,1,1,37.1
110,2023-07-27 04:00:00,1690430400000,38.88,38.88,35.61,35.61,7,16,37.87
111,2023-07-28 04:00:00,1690516800000,36.32,37.0,36.32,36.98,17,57,36.8918
112,2023-08-03 04:00:00,1691035200000,30.62,31.6,30.62,31.6,4,4,31.175
113,2023-08-04 04:00:00,1691121600000,30.08,30.08,30.08,30.08,1,3,30.08
114,2023-08-07 04:00:00,1691380800000,31.65,31.65,31.65,31.65,1,3,31.65
115,2023-08-08 04:00:00,1691467200000,29.07,29.11,29.06,29.11,15,85,29.1022
116,2023-08-09 04:00:00,1691553600000,29.98,29.98,29.98,29.98,1,2,29.98
117,2023-08-10 04:00:00,1691640000000,28.39,28.39,28.29,28.29,3,3,28.3567
118,2023-08-11 04:00:00,1691726400000,27.89,27.89,27.89,27.89,2,3,27.89
119,2023-08-14 04:00:00,1691985600000,28.2,28.49,28.2,28.49,4,4,28.345
120,2023-08-15 04:00:00,1692072000000,26.48,26.49,25.43,25.43,24,24,25.5179
121,2023-08-16 04:00:00,1692158400000,24.35,24.98,23.17,23.17,4,13,23.5285
122,2023-08-17 04:00:00,1692244800000,23.64,23.86,21.19,21.19,16,32,22.2866
123,2023-08-18 04:00:00,1692331200000,19.43,20.98,19.43,20.68,20,72,20.1442
124,2023-08-21 04:00:00,1692590400000,21.01,22.81,20.25,22.65,14,29,21.4479
125,2023-08-22 04:00:00,1692676800000,23.56,23.56,21.92,21.92,4,22,23.0995
126,2023-08-23 04:00:00,1692763200000,22.3,24.37,22.3,24.37,10,63,23.6949
127,2023-08-24 04:00:00,1692849600000,25.54,25.54,20.82,20.82,14,58,22.4079
128,2023-08-25 04:00:00,1692936000000,21.41,22.47,19.7,21.95,9,86,21.2634
129,2023-08-28 04:00:00,1693195200000,23.56,23.56,23.19,23.19,2,47,23.2057
130,2023-08-29 04:00:00,1693281600000,25.38,25.77,25.38,25.77,2,10,25.575
131,2023-08-31 04:00:00,1693454400000,29.35,29.98,28.78,29.02,7,16,29.6262
132,2023-09-01 04:00:00,1693540800000,28.54,28.54,28.5,28.51,4,4,28.5225
133,2023-09-05 04:00:00,1693886400000,27.38,27.57,27.08,27.08,9,9,27.2944
134,2023-09-06 04:00:00,1693972800000,24.82,24.82,24.82,24.82,1,1,24.82
135,2023-09-07 04:00:00,1694059200000,22.77,23.37,22.77,23.08,7,17,23.1041
136,2023-09-08 04:00:00,1694145600000,23.92,23.92,23.54,23.59,3,7,23.8186
137,2023-09-11 04:00:00,1694404800000,25.02,25.15,25.02,25.15,3,3,25.0633
138,2023-09-12 04:00:00,1694491200000,24.48,24.48,22.93,23.45,8,14,23.6621
139,2023-09-13 04:00:00,1694577600000,23.67,23.84,22.67,23.23,7,35,22.8757
140,2023-09-14 04:00:00,1694664000000,24.8,25.18,24.8,25.18,2,2,24.99
