,date,timestamp,open,high,low,close,num_trans,volume,vwap
0,2023-01-11 05:00:00,1673413200000,19.59,19.59,19.02,19.02,2,10,19.305
1,2023-01-12 05:00:00,1673499600000,18.43,18.43,18.43,18.43,1,5,18.43
2,2023-01-13 05:00:00,1673586000000,19.15,19.66,19.15,19.66,12,57,19.2258
3,2023-01-17 05:00:00,1673931600000,21.08,21.08,20.4,20.4,7,7,20.9686
4,2023-01-18 05:00:00,1674018000000,20.5,20.5,20.5,20.5,1,1,20.5
5,2023-01-23 05:00:00,1674450000000,19.0,20.83,19.0,20.77,6,55,19.1091
6,2023-01-25 05:00:00,1674622800000,17.15,19.0,17.14,18.62,37,66,17.773
7,2023-01-26 05:00:00,1674709200000,19.59,19.59,19.59,19.59,1,1,19.59
8,2023-01-27 05:00:00,1674795600000,21.3,21.3,21.3,21.3,1,1,21.3
9,2023-01-31 05:00:00,1675141200000,19.67,19.93,19.67,19.93,2,2,19.8
10,2023-02-01 05:00:00,1675227600000,20.56,24.67,20.56,23.8,7,14,22.66
11,2023-02-02 05:00:00,1675314000000,24.25,26.95,24.25,26.46,8,8,25.8975
12,2023-02-03 05:00:00,1675400400000,25.25,26.95,24.27,24.27,6,7,25.4
13,2023-02-06 05:00:00,1675659600000,23.95,24.27,23.21,23.21,4,8,23.8975
14,2023-02-07 05:00:00,1675746000000,26.0,26.0,26.0,26.0,1,1,26.0
15,2023-02-08 05:00:00,1675832400000,25.64,25.64,24.57,24.57,3,3,25.1667
16,2023-02-09 05:00:00,1675918800000,24.22,24.22,23.54,23.54,3,3,23.8667
17,2023-02-10 05:00:00,1676005200000,23.37,23.37,23.37,23.37,1,1,23.37
18,2023-02-13 05:00:00,1676264400000,25.7,25.7,25.7,25.7,1,7,25.7
19,2023-02-14 05:00:00,1676350800000,27.2,27.2,24.97,24.98,4,14,25.4671
20,2023-02-15 05:00:00,1676437200000,25.0,25.15,24.27,25.15,4,8,24.4713
21,2023-02-16 05:00:00,1676523600000,23.54,24.69,23.47,24.35,14,14,23.7886
22,2023-02-17 05:00:00,1676610000000,21.96,21.96,21.0,21.32,6,21,21.5338
23,2023-02-21 05:00:00,1676955600000,20.0,20.09,19.07,19.45,7,10,19.538
24,2023-02-22 05:00:00,1677042000000,18.0,18.25,18.0,18.09,4,12,18.0942
25,2023-02-23 05:00:00,1677128400000,17.23,17.41,17.14,17.41,12,104,17.3166
26,2023-02-24 05:00:00,1677214800000,16.98,17.03,16.1,16.92,11,108,16.4814
27,2023-02-27 05:00:00,1677474000000,18.1,18.54,18.0,18.0,4,7,18.2629
28,2023-02-28 05:00:00,1677560400000,16.5,17.58,15.78,15.78,5,55,15.8593
29,2023-03-01 05:00:00,1677646800000,15.0,15.0,15.0,15.0,1,100,15.0
30,2023-03-02 05:00:00,1677733200000,14.72,16.65,14.72,16.3,11,20,15.4105
31,2023-03-03 05:00:00,1677819600000,18.28,19.16,18.28,19.16,4,4,18.68
32,2023-03-06 05:00:00,1678078800000,19.63,20.75,19.22,19.22,6,6,20.0067
33,2023-03-08 05:00:00,1678251600000,16.35,16.35,15.69,15.69,2,2,16.02
34,2023-03-09 05:00:00,1678338000000,16.75,16.75,13.5,13.5,7,11,15.4145
35,2023-03-10 05:00:00,1678424400000,12.84,14.0,11.95,11.95,19,144,12.8811
36,2023-03-13 04:00:00,1678680000000,11.3,12.0,11.24,11.8,11,211,11.7935
37,2023-03-14 04:00:00,1678766400000,12.14,13.0,12.14,12.85,10,119,12.8687
38,2023-03-15 04:00:00,1678852800000,11.45,12.0,11.45,12.0,2,2,11.725
39,2023-03-16 04:00:00,1678939200000,14.0,15.05,14.0,14.69,6,10,14.534
40,2023-03-17 04:00:00,1679025600000,14.25,14.35,13.35,13.6,17,27,13.9074
41,2023-03-20 04:00:00,1679284800000,14.8,14.8,14.1,14.54,3,3,14.48
42,2023-03-21 04:00:00,1679371200000,15.31,16.08,15.31,16.07,12,15,15.6093
43,2023-03-22 04:00:00,1679457600000,15.8,17.4,15.0,15.0,5,5,16.416
44,2023-03-23 04:00:00,1679544000000,15.29,15.29,15.29,15.29,1,1,15.29
45,2023-03-24 04:00:00,1679630400000,13.8,14.0,13.09,14.0,3,5,13.738
46,2023-03-27 04:00:00,1679889600000,14.92,14.92,14.92,14.92,1,2,14.92
47,2023-03-28 04:00:00,1679976000000,14.0,14.24,13.74,14.11,14,15,14.018
48,2023-03-29 04:00:00,1680062400000,15.6,16.19,15.5,16.19,26,209,16.1711
49,2023-03-30 04:00:00,1680148800000,17.9,17.98,17.41,17.72,21,156,17.8642
50,2023-03-31 04:00:00,1680235200000,18.75,20.0,18.75,20.0,16,42,19.2776
51,2023-04-03 04:00:00,1680494400000,20.95,21.05,20.22,20.24,6,7,20.7729
52,2023-04-04 04:00:00,1680580800000,20.8,21.09,19.4,19.51,6,10,20.287
53,2023-04-05 04:00:00,1680667200000,18.65,18.97,18.3,18.79,6,38,18.6626
54,2023-04-06 04:00:00,1680753600000,18.62,19.48,18.47,19.48,11,15,19.0313
55,2023-04-10 04:00:00,1681099200000,18.86,19.27,18.79,19.27,12,42,19.1433
56,2023-04-11 04:00:00,1681185600000,19.59,20.05,19.56,20.01,7,7,19.7771
57,2023-04-12 04:00:00,1681272000000,20.54,20.54,18.51,18.51,7,21,19.4838
58,2023-04-13 04:00:00,1681358400000,18.69,21.09,18.69,21.09,16,18,20.4656
59,2023-04-14 04:00:00,1681444800000,19.95,19.95,19.61,19.62,3,3,19.7267
60,2023-04-17 04:00:00,1681704000000,19.56,19.56,19.56,19.56,1,1,19.56
61,2023-04-18 04:00:00,1681790400000,21.55,21.55,20.61,20.66,3,3,20.94
62,2023-04-19 04:00:00,1681876800000,20.55,20.56,20.55,20.56,2,2,20.555
63,2023-04-20 04:00:00,1681963200000,19.55,19.55,19.42,19.42,5,6,19.4967
64,2023-04-21 04:00:00,1682049600000,19.3,19.3,19.3,19.3,1,1,19.3
65,2023-04-24 04:00:00,1682308800000,19.07,19.07,19.07,19.07,3,300,19.07
66,2023-04-25 04:00:00,1682395200000,18.03,18.17,16.7,16.7,5,112,16.8366
67,2023-04-26 04:00:00,1682481600000,16.5,16.5,16.35,16.35,3,102,16.4005
68,2023-04-27 04:00:00,1682568000000,18.43,19.22,18.43,19.18,6,11,19.0845
69,2023-04-28 04:00:00,1682654400000,19.19,20.6,19.19,20.48,9,16,19.9475
70,2023-05-01 04:00:00,1682913600000,20.89,20.89,20.32,20.32,3,4,20.52
71,2023-05-02 04:00:00,1683000000000,19.65,19.65,19.33,19.33,3,22,19.4909
72,2023-05-03 04:00:00,1683086400000,18.64,19.15,16.8,16.8,4,12,18.6292
73,2023-05-04 04:00:00,1683172800000,15.4,15.86,15.4,15.6,5,14,15.585
74,2023-05-05 04:00:00,1683259200000,17.0,18.7,17.0,18.7,9,11,17.8764
75,2023-05-08 04:00:00,1683518400000,18.51,18.58,18.26,18.26,3,18,18.3944
76,2023-05-09 04:00:00,1683604800000,17.71,17.96,17.71,17.93,21,163,17.8573
77,2023-05-10 04:00:00,1683691200000,16.96,17.74,16.96,17.74,2,2,17.35
78,2023-05-11 04:00:00,1683777600000,16.96,16.96,16.96,16.96,1,1,16.96
79,2023-05-12 04:00:00,1683864000000,18.17,18.17,16.47,16.47,2,3,17.0367
80,2023-05-15 04:00:00,1684123200000,16.76,17.01,16.76,17.01,6,32,16.8881
81,2023-05-16 04:00:00,1684209600000,16.5,16.52,16.49,16.49,4,4,16.5025
82,2023-05-17 04:00:00,1684296000000,17.0,18.4,17.0,18.4,5,53,17.9651
83,2023-05-18 04:00:00,1684382400000,18.13,20.16,18.13,20.16,133,233,18.6265
84,2023-05-19 04:00:00,1684468800000,21.0,21.0,19.3,19.92,43,913,20.8264
85,2023-05-22 04:00:00,1684728000000,19.6,20.5,19.6,20.5,3,3,20.13
86,2023-05-23 04:00:00,1684814400000,19.2,19.42,17.6,17.6,8,9,18.6989
87,2023-05-24 04:00:00,1684900800000,16.1,16.67,15.81,16.67,19,126,16.1019
88,2023-05-25 04:00:00,1684987200000,17.04,18.0,16.74,18.0,9,17,17.1812
89,2023-05-26 04:00:00,1685073600000,19.9,20.69,19.56,20.59,12,34,20.3329
90,2023-05-30 04:00:00,1685419200000,21.1,21.1,19.99,20.0,5,6,20.1817
91,2023-05-31 04:00:00,1685505600000,19.24,19.24,18.26,18.75,8,14,18.7021
92,2023-06-01 04:00:00,1685592000000,18.26,18.26,17.71,17.79,3,4,18.005
93,2023-06-02 04:00:00,1685678400000,23.05,24.23,21.79,23.8,25,124,23.6127
94,2023-06-05 04:00:00,1685937600000,24.13,24.73,23.2,23.2,11,19,24.0621
95,2023-06-06 04:00:00,1686024000000,23.5,23.5,22.39,22.39,4,5,23.072
96,2023-06-07 04:00:00,1686110400000,23.96,23.96,21.88,21.88,10,14,22.6857
97,2023-06-08 04:00:00,1686196800000,22.51,23.38,22.23,23.36,14,31,23.0813
98,2023-06-09 04:00:00,1686283200000,24.0,24.77,23.16,23.7,12,118,23.7674
99,2023-06-12 04:00:00,1686542400000,24.29,26.1,24.1,26.1,22,56,25.0664
100,2023-06-13 04:00:00,1686628800000,27.25,28.8,27.25,28.21,27,80,28.1426
101,2023-06-14 04:00:00,1686715200000,29.5,29.9,26.0,28.61,27,72,28.2093
102,2023-06-15 04:00:00,1686801600000,30.04,33.4,30.04,32.2,61,1099,31.9932
103,2023-06-16 04:00:00,1686888000000,34.14,34.14,31.94,31.94,5,97,32.4635
104,2023-06-20 04:00:00,1687233600000,30.25,30.25,29.68,29.88,4,4,29.91
105,2023-06-21 04:00:00,1687320000000,28.2,28.2,27.75,28.12,3,41,27.9415
106,2023-06-22 04:00:00,1687406400000,27.13,28.17,27.13,27.38,5,8,27.4888
107,2023-06-23 04:00:00,1687492800000,27.16,27.16,25.91,26.16,4,4,26.2975
108,2023-06-26 04:00:00,1687752000000,26.84,26.84,25.5,25.5,14,48,25.8446
109,2023-06-27 04:00:00,1687838400000,25.94,27.91,25.25,27.91,19,67,26.1476
110,2023-06-28 04:00:00,1687924800000,26.57,27.7,26.46,27.14,5,46,26.6122
111,2023-06-29 04:00:00,1688011200000,27.6,27.6,27.6,27.6,1,1,27.6
112,2023-06-30 04:00:00,1688097600000,30.7,32.81,30.7,32.81,8,50,32.2226
113,2023-07-03 04:00:00,1688356800000,32.29,32.35,32.0,32.35,7,9,32.2278
114,2023-07-06 04:00:00,1688616000000,29.14,29.91,28.95,29.91,9,645,29.8569
115,2023-07-07 04:00:00,1688702400000,29.91,29.91,29.91,29.91,1,1,29.91
116,2023-07-10 04:00:00,1688961600000,28.93,28.93,28.47,28.47,2,24,28.5467
117,2023-07-11 04:00:00,1689048000000,30.5,31.0,29.79,31.0,5,5,30.442
118,2023-07-12 04:00:00,1689134400000,34.0,34.22,33.9,33.9,3,4,34.085
119,2023-07-13 04:00:00,1689220800000,35.0,36.0,35.0,36.0,4,4,35.5
120,2023-07-14 04:00:00,1689307200000,37.13,37.13,36.3,36.3,7,106,36.5988
121,2023-07-17 04:00:00,1689566400000,37.31,37.31,37.31,37.31,1,2,37.31
122,2023-07-18 04:00:00,1689652800000,40.0,40.0,39.5,39.5,5,8,39.875
123,2023-07-19 04:00:00,1689739200000,40.7,41.48,40.08,40.8,45,882,41.3331
124,2023-07-20 04:00:00,1689825600000,37.82,37.82,37.82,37.82,1,2,37.82
125,2023-07-24 04:00:00,1690171200000,38.83,39.52,38.83,38.94,31,43,39.3395
126,2023-07-25 04:00:00,1690257600000,41.0,41.0,40.4,40.4,2,4,40.55
127,2023-07-27 04:00:00,1690430400000,39.98,39.98,37.88,37.88,4,9,38.3333
128,2023-07-28 04:00:00,1690516800000,41.26,41.26,41.26,41.26,1,2,41.26
129,2023-07-31 04:00:00,1690776000000,41.11,41.11,41.11,41.11,1,2,41.11
130,2023-08-01 04:00:00,1690862400000,40.96,40.96,40.96,40.96,2,5,40.96
131,2023-08-02 04:00:00,1690948800000,39.21,39.21,39.21,39.21,1,2,39.21
132,2023-08-03 04:00:00,1691035200000,34.62,35.45,34.62,35.45,5,11,35.2182
133,2023-08-04 04:00:00,1691121600000,34.97,34.97,33.41,33.41,6,19,33.8179
134,2023-08-07 04:00:00,1691380800000,35.0,35.4,35.0,35.4,5,24,35.0479
135,2023-08-08 04:00:00,1691467200000,32.87,34.68,32.87,34.41,8,348,34.4482
136,2023-08-09 04:00:00,1691553600000,33.83,34.01,32.37,32.37,7,149,33.1909
137,2023-08-11 04:00:00,1691726400000,30.87,31.3,30.87,31.3,4,8,31.1775
138,2023-08-15 04:00:00,1692072000000,30.21,30.21,28.91,28.91,5,45,28.9522
139,2023-08-16 04:00:00,1692158400000,29.66,29.66,27.12,27.4,6,8,27.9525
140,2023-08-17 04:00:00,1692244800000,26.24,26.24,24.69,24.69,5,17,25.7418
141,2023-08-18 04:00:00,1692331200000,22.79,24.62,22.79,24.22,6,10,23.905
142,2023-08-21 04:00:00,1692590400000,24.75,26.17,24.75,26.17,3,7,25.9671
143,2023-08-22 04:00:00,1692676800000,26.69,26.73,25.07,25.07,13,25,25.7928
144,2023-08-23 04:00:00,1692763200000,25.87,28.05,25.87,28.05,3,3,27.25
145,2023-08-24 04:00:00,1692849600000,29.29,29.29,24.31,24.31,5,8,25.44
146,2023-08-25 04:00:00,1692936000000,25.09,25.65,25.09,25.65,2,2,25.37
147,2023-08-28 04:00:00,1693195200000,26.97,26.97,26.97,26.97,1,1,26.97
148,2023-08-29 04:00:00,1693281600000,29.05,30.88,29.05,30.78,4,860,30.8756
149,2023-08-30 04:00:00,1693368000000,32.82,33.09,32.7,32.7,5,14,33.0236
150,2023-08-31 04:00:00,1693454400000,33.39,33.39,32.5,33.16,7,7,32.93
151,2023-09-01 04:00:00,1693540800000,32.08,32.08,31.35,31.84,5,58,31.4048
152,2023-09-05 04:00:00,1693886400000,30.71,31.6,30.71,31.6,2,2,31.155
153,2023-09-06 04:00:00,1693972800000,29.52,29.52,27.77,27.77,6,10,28.17
154,2023-09-07 04:00:00,1694059200000,26.09,26.94,26.09,26.91,4,10,26.677
155,2023-09-08 04:00:00,1694145600000,28.19,28.19,27.5,27.5,2,6,27.615
156,2023-09-11 04:00:00,1694404800000,29.19,29.19,29.19,29.19,1,1,29.19
157,2023-09-12 04:00:00,1694491200000,28.31,28.31,27.69,27.69,6,455,28.0638
158,2023-09-13 04:00:00,1694577600000,27.79,27.84,27.77,27.81,148,211,27.8053
159,2023-09-14 04:00:00,1694664000000,30.06,30.1,30.06,30.1,2,2,30.08
