,date,timestamp,open,high,low,close,num_trans,volume,vwap
0,2023-04-13 04:00:00,1681358400000,14.18,14.18,14.18,14.18,1,1,14.18
1,2023-04-14 04:00:00,1681444800000,12.82,12.82,12.82,12.82,1,1,12.82
2,2023-04-17 04:00:00,1681704000000,10.6,10.6,10.6,10.6,1,1,10.6
3,2023-05-04 04:00:00,1683172800000,13.65,13.68,13.46,13.68,3,4,13.6175
4,2023-05-05 04:00:00,1683259200000,11.05,11.05,11.05,11.05,1,1,11.05
5,2023-05-09 04:00:00,1683604800000,11.9,11.9,11.9,11.9,1,1,11.9
6,2023-05-16 04:00:00,1684209600000,9.25,9.25,9.25,9.25,1,1,9.25
7,2023-05-17 04:00:00,1684296000000,8.71,8.71,8.71,8.71,1,1,8.71
8,2023-05-19 04:00:00,1684468800000,7.77,8.25,7.77,8.25,2,2,8.01
9,2023-05-22 04:00:00,1684728000000,8.25,8.25,8.25,8.25,1,1,8.25
10,2023-05-23 04:00:00,1684814400000,8.22,8.22,8.22,8.22,1,2,8.22
11,2023-06-01 04:00:00,1685592000000,7.7,7.7,7.7,7.7,1,1,7.7
12,2023-06-07 04:00:00,1686110400000,5.65,5.65,5.65,5.65,1,1,5.65
13,2023-06-09 04:00:00,1686283200000,6.2,6.2,6.2,6.2,1,1,6.2
14,2023-06-12 04:00:00,1686542400000,5.95,6.13,5.95,6.09,5,6,6.0433
15,2023-06-30 04:00:00,1688097600000,3.84,3.84,3.84,3.84,2,2,3.84
16,2023-07-07 04:00:00,1688702400000,3.73,3.73,3.7,3.7,2,2,3.715
17,2023-07-10 04:00:00,1688961600000,3.55,3.7,3.55,3.7,8,10,3.655
18,2023-07-11 04:00:00,1689048000000,3.85,3.92,3.85,3.92,3,3,3.8733
19,2023-07-12 04:00:00,1689134400000,4.7,4.75,4.7,4.75,2,2,4.725
20,2023-07-19 04:00:00,1689739200000,5.05,5.05,5.05,5.05,1,1,5.05
21,2023-07-25 04:00:00,1690257600000,4.27,4.27,4.26,4.26,2,2,4.265
22,2023-07-27 04:00:00,1690430400000,3.7,3.7,3.7,3.7,1,2,3.7
23,2023-07-31 04:00:00,1690776000000,4.4,4.4,4.4,4.4,4,4,4.4
24,2023-08-01 04:00:00,1690862400000,3.5,3.5,3.5,3.5,1,30,3.5
25,2023-08-15 04:00:00,1692072000000,2.11,2.11,2.07,2.07,3,3,2.0967
26,2023-08-28 04:00:00,1693195200000,1.98,1.98,1.95,1.95,3,135,1.9747
27,2023-08-29 04:00:00,1693281600000,2.02,2.16,2.02,2.16,8,167,2.1291
28,2023-09-05 04:00:00,1693886400000,1.75,1.75,1.75,1.75,1,1,1.75
29,2023-09-07 04:00:00,1694059200000,1.51,1.51,1.51,1.51,1,1,1.51
30,2023-09-14 04:00:00,1694664000000,1.06,1.06,1.06,1.06,1,6,1.06
31,2023-09-19 04:00:00,1695096000000,1.31,1.31,1.31,1.31,1,33,1.31
32,2023-09-20 04:00:00,1695182400000,1.57,1.57,1.57,1.57,1,1,1.57
33,2023-09-21 04:00:00,1695268800000,1.17,1.17,1.17,1.17,1,1,1.17
34,2023-09-25 04:00:00,1695614400000,1.0,1.0,1.0,1.0,3,6,1.0
35,2023-09-26 04:00:00,1695700800000,0.85,0.85,0.8,0.8,2,20,0.825
36,2023-09-27 04:00:00,1695787200000,0.67,0.67,0.65,0.65,2,11,0.6682
37,2023-09-28 04:00:00,1695873600000,0.51,0.51,0.51,0.51,1,2,0.51
38,2023-09-29 04:00:00,1695960000000,0.4,0.4,0.39,0.39,4,5,0.394
39,2023-10-02 04:00:00,1696219200000,0.33,0.33,0.32,0.32,3,4,0.3225
40,2023-10-03 04:00:00,1696305600000,0.35,0.35,0.35,0.35,6,70,0.35
41,2023-10-04 04:00:00,1696392000000,0.32,0.32,0.32,0.32,2,2,0.32
42,2023-10-05 04:00:00,1696478400000,0.31,0.33,0.31,0.33,3,34,0.3288
43,2023-10-11 04:00:00,1696996800000,0.62,0.62,0.62,0.62,2,11,0.62
44,2023-10-13 04:00:00,1697169600000,1.05,1.85,1.05,1.84,17,98,1.5834
45,2023-10-17 04:00:00,1697515200000,1.6,1.6,1.6,1.6,1,2,1.6
46,2023-10-18 04:00:00,1697601600000,2.35,2.55,2.18,2.18,16,101,2.3822
47,2023-10-19 04:00:00,1697688000000,1.94,1.94,1.94,1.94,1,1,1.94
48,2023-10-20 04:00:00,1697774400000,3.42,3.42,2.99,2.99,3,3,3.1767
49,2023-10-24 04:00:00,1698120000000,2.13,2.13,2.13,2.13,1,1,2.13
50,2023-10-25 04:00:00,1698206400000,2.21,2.61,2.21,2.6,9,202,2.4576
51,2023-10-26 04:00:00,1698292800000,2.36,2.36,2.36,2.36,1,5,2.36
52,2023-10-27 04:00:00,1698379200000,2.5,3.48,2.5,3.48,2,2,2.99
53,2023-10-30 04:00:00,1698638400000,2.92,2.92,2.87,2.87,2,5,2.88
54,2023-10-31 04:00:00,1698724800000,2.87,3.1,2.57,2.57,5,112,2.8796
