,date,timestamp,open,high,low,close,num_trans,volume,vwap
0,2023-01-12 05:00:00,1673499600000,12.92,12.92,12.92,12.92,3,3,12.92
1,2023-01-13 05:00:00,1673586000000,15.38,15.38,15.38,15.38,1,1,15.38
2,2023-01-23 05:00:00,1674450000000,14.09,14.09,14.09,14.09,1,1,14.09
3,2023-01-24 05:00:00,1674536400000,12.63,12.83,12.63,12.83,2,4,12.73
4,2023-01-25 05:00:00,1674622800000,11.37,11.43,11.25,11.25,5,20,11.345
5,2023-01-26 05:00:00,1674709200000,13.5,13.5,13.5,13.5,5,20,13.5
6,2023-01-27 05:00:00,1674795600000,14.0,14.0,14.0,14.0,1,25,14.0
7,2023-01-31 05:00:00,1675141200000,13.23,13.31,13.23,13.31,2,20,13.27
8,2023-02-02 05:00:00,1675314000000,18.44,19.02,18.44,18.5,6,9,18.72
9,2023-02-06 05:00:00,1675659600000,16.56,16.56,16.56,16.56,1,1,16.56
10,2023-02-13 05:00:00,1676264400000,17.74,17.8,17.53,17.53,5,5,17.686
11,2023-02-14 05:00:00,1676350800000,16.66,17.3,16.66,17.3,2,76,16.6684
12,2023-02-15 05:00:00,1676437200000,16.73,16.73,16.73,16.73,1,1,16.73
13,2023-02-16 05:00:00,1676523600000,16.44,16.44,16.44,16.44,1,1,16.44
14,2023-02-23 05:00:00,1677128400000,12.13,12.13,11.2,12.05,3,6,11.4967
15,2023-02-24 05:00:00,1677214800000,10.56,10.58,10.19,10.36,7,16,10.2925
16,2023-02-27 05:00:00,1677474000000,12.14,12.35,11.25,11.25,3,16,12.15
17,2023-02-28 05:00:00,1677560400000,10.78,10.78,10.78,10.78,1,1,10.78
18,2023-03-02 05:00:00,1677733200000,9.03,9.03,9.03,9.03,1,1,9.03
19,2023-03-03 05:00:00,1677819600000,11.55,11.55,11.55,11.55,1,5,11.55
20,2023-03-06 05:00:00,1678078800000,12.85,12.85,12.85,12.85,1,1,12.85
21,2023-03-10 05:00:00,1678424400000,7.75,7.81,6.66,6.66,3,3,7.4067
22,2023-03-13 04:00:00,1678680000000,6.64,6.64,6.64,6.64,1,2,6.64
23,2023-03-15 04:00:00,1678852800000,6.55,6.55,6.55,6.55,1,15,6.55
24,2023-03-16 04:00:00,1678939200000,9.0,9.0,8.83,8.83,2,2,8.915
25,2023-03-17 04:00:00,1679025600000,8.19,8.19,8.19,8.19,1,5,8.19
26,2023-03-22 04:00:00,1679457600000,10.0,10.1,8.0,8.0,6,31,9.8252
27,2023-03-23 04:00:00,1679544000000,9.06,9.06,9.06,9.06,1,10,9.06
28,2023-03-24 04:00:00,1679630400000,8.73,8.73,8.64,8.65,3,3,8.6733
29,2023-03-28 04:00:00,1679976000000,8.5,8.5,8.32,8.32,4,4,8.425
30,2023-03-29 04:00:00,1680062400000,10.39,10.39,10.39,10.39,1,1,10.39
31,2023-03-30 04:00:00,1680148800000,11.4,11.47,11.2,11.2,8,62,11.2406
32,2023-03-31 04:00:00,1680235200000,12.0,12.61,11.89,12.61,4,4,12.155
33,2023-04-03 04:00:00,1680494400000,13.0,13.61,13.0,13.61,3,4,13.31
34,2023-04-04 04:00:00,1680580800000,13.0,13.0,13.0,13.0,1,2,13.0
35,2023-04-06 04:00:00,1680753600000,11.53,11.77,11.53,11.71,14,110,11.7325
36,2023-04-13 04:00:00,1681358400000,11.92,13.59,11.9,13.59,37,137,11.9407
37,2023-04-19 04:00:00,1681876800000,12.47,12.89,12.38,12.89,5,9,12.6989
